station_name,pollutantnotation,endtime,the_value,resolution,verification,station_local_id,concentration
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-12 06:00:00,0.161833,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 14:00:00,3.1475,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 23:00:00,3.24667,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 19:00:00,2.4085,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 16:00:00,2.71033,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-12 08:00:00,2.0415,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-12 05:00:00,1.69683,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-12 02:00:00,2.08417,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-12 03:00:00,1.95517,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 13:00:00,4.80417,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-12 09:00:00,1.7736,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 17:00:00,2.36667,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 10:00:00,7.83366,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-12 04:00:00,1.73433,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 11:00:00,7.049,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 15:00:00,3.09433,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-12 07:00:00,1.50833,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-12 01:00:00,2.621,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-12 00:00:00,2.43233,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 21:00:00,2.63917,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 22:00:00,2.48183,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 18:00:00,2.37633,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 12:00:00,5.25867,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 20:00:00,2.4825,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-12 06:00:00,1.56167,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 14:00:00,4.2105,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM2.5,2020-08-11 23:00:00,2.54817,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 19:00:00,1.95933,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 16:00:00,1.0805,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-12 08:00:00,2.00117,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-12 05:00:00,0.00066666,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-12 02:00:00,-0.006,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-12 03:00:00,-0.0055,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 13:00:00,1.67983,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-12 09:00:00,0.980801,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 17:00:00,1.882,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 10:00:00,1.06733,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-12 04:00:00,-0.00783333,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 11:00:00,1.602,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 15:00:00,0.671,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-12 07:00:00,1.2185,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-12 01:00:00,0.0265,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-12 00:00:00,0.0521666,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 21:00:00,1.94617,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 22:00:00,1.29883,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 18:00:00,1.0705,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 12:00:00,2.0115,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 20:00:00,1.2415,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-12 06:00:00,0.0148333,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 14:00:00,1.19,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO,2020-08-11 23:00:00,0.974501,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 19:00:00,2.096,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 16:00:00,0.876167,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-12 08:00:00,5.16666,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-12 05:00:00,0.322834,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-12 02:00:00,0.843333,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-12 03:00:00,0.225833,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 13:00:00,1.80017,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-12 09:00:00,1.75,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 17:00:00,1.868,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 10:00:00,2.62783,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-12 04:00:00,0.0661666,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 11:00:00,2.73383,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 15:00:00,1.6995,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-12 07:00:00,1.503,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-12 01:00:00,3.85267,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-12 00:00:00,0.418667,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 21:00:00,2.46233,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 22:00:00,1.19067,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 18:00:00,2.97984,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 12:00:00,2.30083,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 20:00:00,1.9715,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-12 06:00:00,0.147,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 14:00:00,1.9575,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NO2,2020-08-11 23:00:00,2.272,1h,3,STA-IS0002A,µg/m3
PCC suður,PM10,2020-08-11 10:00:00,4.77539,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-12 06:00:00,3.79883,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-12 00:00:00,3.31055,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-11 21:00:00,4.53125,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-11 22:00:00,5.50781,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-11 12:00:00,8.19336,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-12 07:00:00,5.26367,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-11 13:00:00,8.4375,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-12 05:00:00,2.33398,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-11 20:00:00,3.31055,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-11 11:00:00,3.31055,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-12 04:00:00,3.31055,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-11 23:00:00,4.28711,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-11 14:00:00,7.2168,1h,3,STA-IS0050A,µg/m3
PCC suður,PM10,2020-08-11 19:00:00,4.28711,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 17:00:00,5.50781,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 14:00:00,7.2168,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-12 06:00:00,3.79883,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-12 03:00:00,6.72852,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-12 00:00:00,3.31055,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-12 01:00:00,5.50781,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 11:00:00,3.31055,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-12 07:00:00,5.26367,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 15:00:00,8.68164,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-12 02:00:00,9.6582,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 13:00:00,8.4375,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-12 05:00:00,2.33398,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 23:00:00,4.28711,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 22:00:00,5.50781,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 19:00:00,4.28711,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 20:00:00,3.31055,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 16:00:00,5.99609,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 10:00:00,4.77539,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 18:00:00,5.01953,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-12 04:00:00,3.31055,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 12:00:00,8.19336,1h,3,STA-IS0050A,µg/m3
PCC suður,PM2.5,2020-08-11 21:00:00,4.53125,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 18:00:00,2.74264,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 15:00:00,2.08205,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-12 07:00:00,0.578797,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-12 04:00:00,0.658555,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-12 01:00:00,1.25372,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-12 02:00:00,1.31508,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 12:00:00,4.25407,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-12 08:00:00,0.564476,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 16:00:00,3.64259,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-12 03:00:00,0.470397,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 10:00:00,3.12513,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 14:00:00,3.8287,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-12 06:00:00,0.282238,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-12 00:00:00,0.799678,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 23:00:00,4.60382,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 20:00:00,6.10505,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 21:00:00,3.77345,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 17:00:00,2.11475,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 11:00:00,4.57522,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 19:00:00,2.78968,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-12 05:00:00,0.517437,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 13:00:00,2.62812,1h,3,STA-IS0050A,µg/m3
PCC suður,NOX as NO2,2020-08-11 22:00:00,4.0434,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 18:00:00,0.061361,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 15:00:00,0.153403,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-12 07:00:00,0.0613613,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-12 04:00:00,0,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-12 01:00:00,0.0306805,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-12 02:00:00,0.0920417,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 12:00:00,0.49089,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-12 08:00:00,0,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 16:00:00,0.490892,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-12 03:00:00,0,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 10:00:00,0.490892,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 14:00:00,0.582934,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-12 06:00:00,0,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-12 00:00:00,0,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 23:00:00,0.276128,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 20:00:00,0.460213,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 21:00:00,0.245445,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 17:00:00,0.0920417,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 11:00:00,0.859057,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 19:00:00,0.061361,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-12 05:00:00,0,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 13:00:00,0.276125,1h,3,STA-IS0050A,µg/m3
PCC suður,NO,2020-08-11 22:00:00,0.0920417,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 18:00:00,2.68128,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 15:00:00,1.92865,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-12 07:00:00,0.517436,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-12 04:00:00,0.658555,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-12 01:00:00,1.22304,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-12 02:00:00,1.22304,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 12:00:00,3.76319,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-12 08:00:00,0.564476,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 16:00:00,3.15169,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-12 03:00:00,0.470397,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 10:00:00,2.63424,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 14:00:00,3.24577,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-12 06:00:00,0.282238,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-12 00:00:00,0.799678,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 23:00:00,4.32769,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 20:00:00,5.64484,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 21:00:00,3.528,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 17:00:00,2.0227,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 11:00:00,3.71616,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 19:00:00,2.72832,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-12 05:00:00,0.517437,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 13:00:00,2.35199,1h,3,STA-IS0050A,µg/m3
PCC suður,NO2,2020-08-11 22:00:00,3.95136,1h,3,STA-IS0050A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 18:00:00,1.386,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 15:00:00,1.59167,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-12 07:00:00,1.3405,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-12 04:00:00,1.37233,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-12 01:00:00,1.80067,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-12 02:00:00,1.32917,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 12:00:00,1.5265,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-12 08:00:00,1.42333,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 16:00:00,1.49617,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-12 03:00:00,1.305,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 10:00:00,1.59917,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 14:00:00,1.60183,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-12 06:00:00,1.4515,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-12 00:00:00,1.74383,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 23:00:00,2.16267,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 20:00:00,1.71433,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 21:00:00,1.42017,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 17:00:00,1.48383,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 11:00:00,1.57467,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 19:00:00,1.45317,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-12 05:00:00,1.59683,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 13:00:00,1.515,1h,3,STA-IS0036A,µg/m3
Kópavogur Lækjarbotnar Waldorfskóli ,H2S,2020-08-11 22:00:00,1.58317,1h,3,STA-IS0036A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 19:00:00,3.36883,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 16:00:00,3.35683,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-12 08:00:00,4.31416,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-12 05:00:00,2.3805,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-12 02:00:00,1.08983,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-12 03:00:00,1.895,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 13:00:00,24.245,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-12 09:00:00,3.7412,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 17:00:00,2.50567,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 10:00:00,12.9083,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-12 04:00:00,1.74133,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 11:00:00,11.6133,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 15:00:00,8.94366,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-12 07:00:00,3.38583,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-12 01:00:00,0.906334,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-12 00:00:00,1.228,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 21:00:00,8.62817,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 22:00:00,1.7055,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 18:00:00,2.48767,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 12:00:00,12.275,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 20:00:00,8.65533,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-12 06:00:00,1.88667,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 14:00:00,16.51,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Hjallaleyra stöð 1,SO2,2020-08-11 23:00:00,1.389,1h,3,STA-IS0027A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 19:00:00,0.7225,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 16:00:00,1.77433,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-12 08:00:00,5.86833,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-12 05:00:00,9.50417,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-12 02:00:00,0.752334,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-12 03:00:00,2.08033,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 13:00:00,17.8083,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-12 09:00:00,4.1816,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 17:00:00,1.37183,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 10:00:00,11.745,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-12 04:00:00,6.682,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 11:00:00,12.35,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 15:00:00,3.74317,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-12 07:00:00,5.48683,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-12 01:00:00,0.600667,1h,3,STA-IS0030A,µg/m3
